t,u,x1,x2
0.0,0.05,1.1692305835886614,0.6093710726471943
0.10020040080160321,0.05,1.3448274289436406,0.703827782493137
0.20040080160320642,0.05,1.2579568159294898,0.8298511984704539
0.30060120240480964,0.05,1.2598641331655207,0.883629485884526
0.40080160320641284,0.05,1.2346545954599697,0.7687916923764815
0.5010020040080161,0.05,1.1510689619490406,0.8495870808680023
0.6012024048096193,0.05,1.2259321317770613,1.0188028002637088
0.7014028056112225,0.05,1.2790730848404805,0.8729012278656244
0.8016032064128257,0.05,1.2407740735148913,1.0918732832520295
0.9018036072144289,0.05,1.1641944910440234,1.057278806801056
1.0020040080160322,0.05,1.1389108245720718,1.0526555603798349
1.1022044088176353,0.05,1.2725080756748754,1.0894964544539107
1.2024048096192386,0.05,1.1868281952244775,1.024714076618267
1.3026052104208417,0.05,1.1891720184636285,1.1592548135914211
1.402805611222445,0.05,1.248431028401085,1.1519134535554363
1.503006012024048,0.05,1.2462947273338374,1.017538407052301
1.6032064128256514,0.05,1.252275212782203,1.043983774788636
1.7034068136272547,0.05,1.08379659029621,1.2020438313136546
1.8036072144288577,0.05,1.125499030520801,1.1547137637559788
1.903807615230461,0.05,1.2127792966368116,1.1314887644957294
2.0040080160320644,0.05,0.948722524613909,1.0785477437495332
2.1042084168336674,0.05,1.0348788680937513,1.1846636281848058
2.2044088176352705,0.05,1.0987232477513895,1.1112736221255077
2.3046092184368736,0.05,0.983874052561649,1.151973291597364
2.404809619238477,0.05,0.8598054750040691,1.068537044403993
2.50501002004008,0.05,0.9250553523789845,1.2277897788509176
2.6052104208416833,0.05,0.918164344297669,1.1908354826187686
2.705410821643287,0.05,1.0542938666136192,0.9789027010783989
2.80561122244489,0.05,0.8493057691078228,1.1945881400183442
2.905811623246493,0.05,0.651390526321595,1.2001168739078822
3.006012024048096,0.05,0.9335345681646405,1.0507114348316602
3.1062124248496996,0.05,0.7906404840512247,1.1501304389577387
3.2064128256513027,0.05,0.7859064799204645,1.1929761444057876
3.306613226452906,0.05,0.8202777113053943,1.0521245007275253
3.4068136272545093,0.05,0.6687626399533928,1.1043975466672584
3.5070140280561124,0.05,0.8554137196426407,0.9760043323482059
3.6072144288577155,0.05,0.7167683052454175,0.7504383816537968
3.7074148296593186,0.05,0.7477455518979578,1.0400250472493076
3.807615230460922,0.05,0.7491302874135884,0.9924726724035201
3.907815631262525,0.05,0.7125476263369294,0.6673647691440534
4.008016032064129,0.05,0.7046312415249428,0.9049093237189038
4.108216432865731,0.05,0.9699608940372648,0.8329155223023119
4.208416833667335,0.05,0.7954744507532623,0.8625604040388615
4.308617234468938,0.05,0.7308282878049196,0.8752229580139749
4.408817635270541,0.05,0.8492829491277415,0.621041288021071
4.509018036072145,0.05,0.78118297917101,0.8686635813677372
4.609218436873747,0.05,0.8242456835845849,0.8232405376410478
