t,u,x1,x2
0.0,0.3,1.6780900367905924,1.4807233688358048
0.10033444816053512,0.3,1.3317551568186354,1.5782382492702631
0.20066889632107024,0.3,1.192396040634439,1.5950246468879818
0.3010033444816054,0.3,1.2573014006009442,1.741258233918195
0.4013377926421405,0.3,1.13920827870242,1.6882413881871001
0.5016722408026756,0.3,1.0503605690600981,1.587865802301011
0.6020066889632107,0.3,0.904868496961485,1.5248149302987803
0.7023411371237458,0.3,0.8902612916436135,1.684613275595668
0.802675585284281,0.3,0.7449638766920545,1.6035120576158406
0.9030100334448161,0.3,0.8001863612738961,1.4642644258925293
1.0033444816053512,0.3,0.5412096692806665,1.6758168459250031
1.1036789297658862,0.3,0.591587665193675,1.72032465407922
1.2040133779264215,0.3,0.4547917893470462,1.4385315713730913
1.3043478260869565,0.3,0.39381157449719295,1.3964200690979727
1.4046822742474916,0.3,0.2807614901520882,1.4351377742426221
1.5050167224080269,0.3,0.1104269118138728,1.2620451726859105
1.605351170568562,0.3,0.21462395465985218,1.141208310731223
1.705685618729097,0.3,0.08111985116104097,1.0448449489520388
1.8060200668896322,0.3,0.10465939123749687,0.9914747736531592
1.9063545150501673,0.3,0.08351886651754933,1.0701208884816291
2.0066889632107023,0.3,0.09303375960446664,0.8919344493972193
2.1070234113712374,0.3,-0.09026642921326172,0.6321873766584997
2.2073578595317724,0.3,-0.10985461566462112,0.47623442057368903
2.307692307692308,0.3,0.04754582656152698,0.4719483145024548
2.408026755852843,0.3,0.10795855891722007,0.47110185364981033
2.508361204013378,0.3,0.1934224288251295,0.46911823405428704
2.608695652173913,0.3,0.2739066682031057,0.23781575286452036
2.709030100334448,0.3,0.3278915295885152,-0.032889533051532804
2.809364548494983,0.3,0.4589737156183548,0.04397014928101134
2.9096989966555187,0.3,0.35448500696682234,0.1316029866257078
3.0100334448160537,0.3,0.31666597714396794,-0.0528463357329951
3.1103678929765888,0.3,0.4005211126456778,0.0055945630120401435
3.210702341137124,0.3,0.5580249660584116,-0.04914226525516191
3.311036789297659,0.3,0.6881548845428144,-0.14767299408770126
3.411371237458194,0.3,0.7400911134558733,-0.26628600602976776
3.511705685618729,0.3,0.9403656963891179,-0.30646321216543704
3.6120401337792645,0.3,0.9499730596107889,-0.037084268817559524
3.7123745819397995,0.3,1.0759766186846216,-0.27408271470707257
3.8127090301003346,0.3,1.0853074207357765,-0.2119099831015843
3.9130434782608696,0.3,1.1164869037225738,-0.15609676506071873
4.013377926421405,0.3,1.237346560084222,-0.18127153833504134
4.11371237458194,0.3,1.2607471973647462,-0.20844758353862317
4.214046822742475,0.3,1.309063642458441,-0.05966600116219903
4.31438127090301,0.3,1.5727521142656875,0.052631387893550374
4.414715719063545,0.3,1.5280996636165016,-0.03778968220058951
4.51505016722408,0.3,1.6569475870578048,0.0328393505164354
4.615384615384616,0.3,1.82287178706599,0.007889034423191596
4.7157190635451505,0.3,1.7187572477718878,0.2849101433676431
4.816053511705686,0.3,2.011552843299549,0.23146142778735426
4.916387959866221,0.3,2.0285338836163302,0.2476797001587529
5.016722408026756,0.3,1.8347314898252558,0.5244136125236818
5.117056856187291,0.3,1.930460205672888,0.5575989468825461
5.217391304347826,0.3,1.840040370781768,0.6169540616101773
5.317725752508362,0.3,2.037923453944019,0.9232002058817448
5.418060200668896,0.3,1.802727323251515,0.9164067413722043
5.518394648829432,0.3,1.8676491345402115,0.858025515032421
5.618729096989966,0.3,1.8001601827277725,1.037526219210494
5.719063545150502,0.3,1.7524799855027084,0.8758352025022542
5.819397993311037,0.3,1.9237159318005679,1.090727758749925
5.919732441471572,0.3,1.9233450166660269,1.2696348258283379
6.0200668896321075,-0.3,1.6235917315256723,1.2640649515181204
6.120401337792642,-0.3,1.5624114548926824,1.6006063190068183
6.2207357859531776,-0.3,1.7133352718595083,1.5399429763874166
6.321070234113712,-0.3,1.5485723579142692,1.587521781218974
6.421404682274248,-0.3,1.5770000104107913,1.8141414746763591
6.521739130434783,-0.3,1.6159667309328531,1.6736164330697474
6.622073578595318,-0.3,1.3319729578764306,1.808233957292064
6.722408026755853,-0.3,1.723518604525841,1.6744763752590348
6.822742474916388,-0.3,1.5478623700045728,1.799985045080698
6.923076923076923,-0.3,1.453177929589173,1.8528054528901088
7.023411371237458,-0.3,1.307810593289172,1.8831051481912935
7.1237458193979935,-0.3,1.3468729503917782,1.8045756882803694
7.224080267558529,-0.3,1.366903183984576,2.171647263853684
7.3244147157190636,-0.3,1.138376480762389,1.998548390159642
7.424749163879599,-0.3,1.075145031106843,2.0181589478142143
7.525083612040134,-0.3,1.02172204591043,1.7812515059404062
7.625418060200669,-0.3,1.0006899867863104,2.0732314873208733
7.725752508361205,-0.3,0.8231005322027761,2.2135579929802596
7.826086956521739,-0.3,0.8695995026430579,1.8805364805905005
7.926421404682275,-0.3,0.8334571129732102,2.0934069125953236
8.02675585284281,0.3,0.7175086978008255,1.9669760552919846
8.127090301003344,0.3,0.4904842840594303,1.7382782749591474
8.22742474916388,0.3,0.39081655010964284,1.7925284845294618
8.327759197324415,0.3,0.2955563843802203,1.596213630277337
8.42809364548495,0.3,0.12409829646219236,1.6876057789591623
8.528428093645486,0.3,0.07021936157553203,1.6088086321519919
8.62876254180602,0.3,0.13482748576167838,1.599627613584059
8.729096989966555,0.3,0.03096307082208488,1.4875199252188323
8.82943143812709,0.3,-0.10591759038952753,1.3900050356197573
8.929765886287626,0.3,-0.23224296178564932,1.063234780141592
9.03010033444816,0.3,-0.03931640551155094,1.1945371426972962
9.130434782608695,0.3,-0.22198567067187214,1.0417078931227335
9.230769230769232,0.3,-0.13472549313611104,0.9688816703335595
9.331103678929766,0.3,-0.398039913499309,0.7412699598923407
9.431438127090301,0.3,-0.22534779867865962,0.3298217366475985
9.531772575250836,0.3,-0.17011043488496203,0.2681025211404181
9.632107023411372,0.3,-0.33718599584394543,0.32173131533644994
9.732441471571907,0.3,0.044141264264956126,0.1832398823005149
9.832775919732441,0.3,-0.04978757147599863,-0.029033837144515615
9.933110367892978,0.3,-0.061937755089603176,0.00721456776936151
10.033444816053512,-0.3,0.001505891855465194,-0.15419113774461585
10.133779264214047,-0.3,0.3479033335021747,-0.16724408539115565
10.234113712374581,-0.3,0.41920980946299374,-0.3093290862164988
10.334448160535118,-0.3,0.3651265766518443,-0.38488177322740813
10.434782608695652,-0.3,0.8767046744007947,-0.34946809369739884
10.535117056856187,-0.3,0.9294451665365675,-0.41330127588780946
10.635451505016723,-0.3,0.9716758935162328,-0.5335712943966232
10.735785953177258,-0.3,1.1543734911372003,-0.38265942237723194
10.836120401337793,-0.3,1.430915871311843,-0.259135094221512
10.936454849498329,-0.3,1.5375472527058758,-0.4270631173236277
11.036789297658864,-0.3,1.8128683691151868,-0.4639220099032678
11.137123745819398,-0.3,2.072139750659429,-0.09881169669152827
11.237458193979933,-0.3,2.028190396554237,-0.06928160669943066
11.33779264214047,-0.3,2.19305447378601,-0.027368377578722396
11.438127090301004,-0.3,2.242306921591339,0.10578750977316803
11.538461538461538,-0.3,2.559529594450056,0.3388773407248123
11.638795986622075,-0.3,2.561290367983598,0.4401543307508725
11.73913043478261,-0.3,2.4134305485992784,0.5748547162541597
11.839464882943144,-0.3,2.623382179673618,0.7726941695998496
11.939799331103679,-0.3,2.6284286249937066,0.9309104019727983
12.040133779264215,-0.3,2.80321282650968,0.9559339895585258
12.14046822742475,-0.3,2.6208715442167287,1.2200175990694704
12.240802675585284,-0.3,2.726699527514518,1.4921048628092222
12.34113712374582,-0.3,2.6661132439125064,1.5444957968059108
