t,u,x1,x2
0.0,0.0,1.6226629040809348,1.3872288566814976
0.10033444816053512,0.0,1.4816782505499904,1.560342455297698
0.20066889632107024,0.0,1.293626090969276,1.5252185282252602
0.3010033444816054,0.0,1.3847940786535609,1.6224559776661438
0.4013377926421405,0.0,1.169836623675142,1.6270112780548942
0.5016722408026756,0.0,1.2628341665754608,1.705779320090416
0.6020066889632107,0.0,1.1408993293400456,1.6193725075984238
0.7023411371237458,0.0,1.0011075572438164,1.4422725807270624
0.802675585284281,0.0,1.0488141623503136,1.6229192533147883
0.9030100334448161,0.0,0.703663284867355,1.7731606864638088
1.0033444816053512,0.0,0.6638681564320713,1.7159942496509402
1.1036789297658862,0.0,0.8032688430065396,1.646440877251061
1.2040133779264215,0.0,0.7933602978228287,1.622553234949858
1.3043478260869565,0.0,0.7616951083013852,1.6982095075073658
1.4046822742474916,0.0,0.53227437900578,1.5498608941543521
1.5050167224080269,0.0,0.4695089248746597,1.5409351727671476
1.605351170568562,0.0,0.44554012208342086,1.5640284484857312
1.705685618729097,0.0,0.4055322760957879,1.385034417743508
1.8060200668896322,0.0,0.2766227250819225,1.5334157783897793
1.9063545150501673,0.0,0.44960781232660946,1.244613336694855
2.0066889632107023,0.0,0.3167014885807793,1.1287816110637197
2.1070234113712374,0.0,0.3572401126490355,1.177541087483801
2.2073578595317724,0.0,0.32339021451337635,1.048558798316567
2.307692307692308,0.0,0.3828588993183775,1.0584528567904483
2.408026755852843,0.0,0.348501828725887,0.9332485572640296
2.508361204013378,0.0,0.2586539138383899,0.9419349634319696
2.608695652173913,0.0,0.4525695543832339,0.9608368892081204
2.709030100334448,0.0,0.49734494511100547,0.8207629164101177
2.809364548494983,0.0,0.4808075626566507,0.651936670758683
2.9096989966555187,0.0,0.5170372992063326,0.6295126309219992
3.0100334448160537,0.0,0.3521011106658188,0.5572060574536787
3.1103678929765888,0.0,0.5738636977753304,0.6692730071279765
3.210702341137124,0.0,0.49796892262800063,0.36955904246985094
3.311036789297659,0.0,0.6647823734000923,0.5391369821345449
